beam_name,length,concrete_area,concrete_cover,steel_area,frp_area,insulation_thickness,insulation_depth,conc_strength,steel_strength,frp_strength,glass_transition,thermal_conductivity,specific_heat,total_load,load_ratio,fire_resistance
I5_ B1769,6100,157500,25,569.76,158.1,19.0,25.0,28.0,440,1138,86,0.188,297000,46.03,64.27,50
I5_ B1770,4440,157500,25,569.76,406.0,19.0,25.0,31.0,455,1034,82,0.16699999999999998,264000,72.96,69.27,40
I5_ B1771,5240,157500,25,593.87,265.2,19.0,25.0,31.0,416,1034,85,0.213,336000,49.59,46.78,140
I5_ B1772,5360,157500,25,593.87,75.9,19.0,25.0,36.0,432,4123,84,0.201,318000,62.87,60.02,75
I5_ B1773,4720,157500,25,593.87,62.4,19.0,25.0,32.0,418,4100,77,0.194,306000,92.7,70.38,35
I5_ B1774,4740,157500,25,854.64,85.8,19.0,25.0,30.0,420,4123,73,0.18100000000000002,285000,63.4,45.21,190
I5_ B1775,5300,157500,25,854.64,66.0,19.0,25.0,28.0,447,4123,82,0.219,345000,58.3,58.5,130
I5_ B1776,4200,157500,25,854.64,295.8,19.0,25.0,40.0,429,1034,88,0.163,257999,100.94,71.06,40
I5_ B1777,5260,157500,25,569.76,69.6,19.0,50.0,30.0,437,4100,78,0.163,257999,38.81,44.49,145
I5_ B1778,4520,157500,25,569.76,69.6,19.0,50.0,37.0,442,4100,72,0.165,261000,67.19,63.47,40
I5_ B1779,6200,157500,25,569.76,121.8,19.0,50.0,30.0,432,966,88,0.16,252000,46.53,71.88,55
I5_ B1780,5260,157500,25,593.87,324.8,19.0,50.0,40.0,437,1068,84,0.17300000000000001,273000,62.94,46.36,140
I5_ B1781,4700,157500,25,593.87,127.6,19.0,50.0,32.0,433,966,84,0.19,300000,66.18,59.0,145
I5_ B1782,4800,157500,25,593.87,426.3,19.0,50.0,27.0,438,1068,84,0.152,240000,88.71,69.49,35
I5_ B1783,4580,157500,25,854.64,112.2,19.0,50.0,27.0,424,1138,84,0.215,339000,47.58,45.8,240
I5_ B1784,5720,157500,25,854.64,85.8,19.0,50.0,33.0,415,4123,74,0.177,279000,56.75,59.32,15
I5_ B1785,5580,157500,25,854.64,260.0,19.0,50.0,27.0,415,1100,80,0.192,303000,81.69,71.83,40
I5_ B1786,4100,157500,25,569.76,55.2,19.0,62.5,32.0,444,4100,80,0.175,276000,42.68,43.54,155
I5_ B1787,5460,157500,25,569.76,51.0,19.0,62.5,37.0,429,4840,73,0.213,336000,47.05,58.26,100
I5_ B1788,4400,157500,25,569.76,51.0,19.0,62.5,28.0,442,4840,73,0.2,315000,80.12,70.24,35
I5_ B1789,3700,157500,25,593.87,132.6,19.0,62.5,36.0,415,1138,84,0.156,246000,77.79,48.57,195
I5_ B1790,5360,157500,25,593.87,85.8,19.0,62.5,30.0,424,4123,77,0.175,276000,70.89,59.23,45
I5_ B1791,3960,157500,25,593.87,446.6,19.0,62.5,27.0,434,1068,83,0.163,257999,112.97,70.18,55
I5_ B1792,6200,157500,25,854.64,31.9,19.0,62.5,38.0,451,4318,77,0.158,248999,46.5,47.12,270
I5_ B1793,5360,157500,25,854.64,158.1,19.0,62.5,30.0,425,1138,82,0.16899999999999998,267000,70.37,59.05,170
I5_ B1794,5360,157500,25,854.64,240.0,19.0,62.5,28.0,420,1100,80,0.22,348000,70.49,71.16,45
I5_ B1795,5880,157500,25,569.76,240.0,19.0,75.0,29.0,420,1100,74,0.211,333000,39.49,48.92,160
I5_ B1796,4340,157500,25,569.76,23.1,19.0,75.0,40.0,451,4318,80,0.186,294000,56.14,62.11,130
I5_ B1797,4360,157500,25,569.76,214.2,19.0,75.0,29.0,432,1068,85,0.19799999999999998,312000,67.68,69.98,40
I5_ B1798,3680,157500,25,593.87,82.5,19.0,75.0,34.0,426,4123,85,0.215,339000,78.81,48.38,150
I5_ B1799,5140,157500,25,593.87,153.0,19.0,75.0,33.0,421,1138,82,0.163,257999,59.33,55.89,140
I5_ B1800,5120,157500,25,593.87,30.8,19.0,75.0,28.0,427,4318,81,0.17300000000000001,273000,78.17,72.02,50
I5_ B1801,5560,157500,25,854.64,487.2,19.0,75.0,28.0,459,1068,85,0.165,261000,58.34,45.53,225
I5_ B1802,4300,157500,25,854.64,137.7,19.0,75.0,34.0,440,1138,85,0.17300000000000001,273000,78.68,52.68,200
I5_ B1803,4760,157500,25,854.64,548.1,19.0,75.0,27.0,447,1068,86,0.177,279000,119.91,70.84,50
I5_ B1804,5960,157500,38,569.76,127.5,19.0,0.0,40.0,452,1138,88,0.222,351000,29.96,44.2,195
I5_ B1805,4920,157500,38,569.76,446.6,19.0,0.0,29.0,453,1034,88,0.156,246000,53.65,53.58,145
I5_ B1806,4980,157500,38,569.76,275.4,19.0,0.0,29.0,454,1068,88,0.215,339000,77.77,70.53,30
I5_ B1807,5340,157500,38,593.87,295.8,19.0,0.0,27.0,454,1034,85,0.16,252000,51.59,43.55,210
I5_ B1808,4740,157500,38,593.87,27.5,19.0,0.0,28.0,449,4318,81,0.22599999999999998,357000,70.69,64.76,140
I5_ B1809,3820,157500,38,593.87,234.6,19.0,0.0,38.0,449,1034,87,0.154,243000,118.09,70.3,35
I5_ B1810,5320,157500,38,854.64,30.8,19.0,0.0,36.0,453,4318,79,0.19799999999999998,312000,54.81,47.67,190
I5_ B1811,5880,157500,38,854.64,230.0,19.0,0.0,39.0,422,1100,74,0.203,321000,70.88,63.4,130
I5_ B1812,4840,157500,38,854.64,39.1,19.0,0.0,40.0,420,4840,81,0.182,288000,76.49,71.35,140
I5_ B1813,4420,157500,38,569.76,116.0,19.0,38.0,28.0,429,966,82,0.184,291000,40.98,49.42,210
I5_ B1814,5060,157500,38,569.76,365.4,19.0,38.0,39.0,421,1034,84,0.16699999999999998,264000,65.43,60.79,45
I5_ B1815,4700,157500,38,569.76,324.8,19.0,38.0,37.0,421,1068,86,0.2,315000,76.46,69.87,40
I5_ B1816,3620,157500,38,593.87,116.0,19.0,38.0,38.0,442,966,85,0.188,297000,67.48,46.34,265
I5_ B1817,3820,157500,38,593.87,214.2,19.0,38.0,29.0,427,1068,88,0.16699999999999998,264000,78.62,56.64,165
I5_ B1818,3700,157500,38,593.87,122.4,19.0,38.0,36.0,415,1138,83,0.16699999999999998,264000,99.69,67.65,40
I5_ B1819,4900,157500,38,854.64,117.3,19.0,38.0,34.0,442,1138,86,0.18100000000000002,285000,57.73,47.71,200
I5_ B1820,4420,157500,38,854.64,29.7,19.0,38.0,32.0,445,4318,85,0.184,291000,63.28,55.78,180
I5_ B1821,5860,157500,38,854.64,75.9,19.0,38.0,39.0,458,4123,73,0.2,315000,82.29,71.84,15
I5_ B1822,4920,157500,38,569.76,240.0,19.0,76.0,34.0,440,1100,84,0.196,309000,40.54,45.44,170
I5_ B1823,5420,157500,38,569.76,89.1,19.0,76.0,29.0,434,4123,77,0.152,240000,52.14,60.6,45
I5_ B1824,5380,157500,38,569.76,426.3,19.0,76.0,33.0,460,1034,83,0.175,276000,64.34,70.42,60
I5_ B1825,4340,157500,38,593.87,29.7,19.0,76.0,39.0,460,4318,76,0.20900000000000002,330000,57.85,44.01,255
I5_ B1826,4780,157500,38,593.87,39.1,19.0,76.0,40.0,435,4840,84,0.158,248999,73.75,58.1,185
I5_ B1827,3520,157500,38,593.87,365.4,19.0,76.0,29.0,432,1068,87,0.20900000000000002,330000,111.63,69.77,35
I5_ B1828,5420,157500,38,854.64,45.9,19.0,76.0,30.0,431,4840,77,0.16899999999999998,267000,47.72,49.85,270
I5_ B1829,5160,157500,38,854.64,214.2,19.0,76.0,37.0,421,1034,86,0.179,282000,71.28,59.17,205
I5_ B1830,6200,157500,38,854.64,145.0,19.0,76.0,31.0,459,966,84,0.192,303000,63.51,72.56,145
I5_ B1831,4960,157500,38,569.76,127.5,19.0,95.0,29.0,425,1138,84,0.201,318000,37.09,44.19,225
I5_ B1832,4480,157500,38,569.76,385.7,19.0,95.0,38.0,426,1034,86,0.154,243000,58.01,56.25,55
I5_ B1833,5260,157500,38,569.76,40.8,19.0,95.0,33.0,422,4840,77,0.163,257999,54.63,70.81,45
I5_ B1834,3880,157500,38,593.87,132.6,19.0,95.0,34.0,437,1138,88,0.207,327000,62.6,47.94,220
I5_ B1835,4100,157500,38,593.87,168.2,19.0,95.0,28.0,460,966,85,0.177,279000,74.39,56.6,190
I5_ B1836,5220,157500,38,593.87,107.1,19.0,95.0,34.0,444,1138,88,0.186,294000,76.37,69.17,50
I5_ B1837,4340,157500,38,854.64,156.6,19.0,95.0,28.0,445,966,85,0.203,321000,61.2,43.59,265
I5_ B1838,4780,157500,38,854.64,60.0,19.0,95.0,30.0,440,4100,81,0.194,306000,67.49,55.99,260
I5_ B1839,5540,157500,38,854.64,204.0,19.0,95.0,35.0,447,1034,85,0.16699999999999998,264000,67.89,72.15,170
I5_ B1840,4440,157500,38,569.76,234.6,19.0,114.0,28.0,456,1068,88,0.16899999999999998,267000,56.35,48.66,195
I5_ B1841,5700,157500,38,569.76,224.4,19.0,114.0,29.0,445,1068,84,0.224,354000,52.99,63.07,50
I5_ B1842,4400,157500,38,569.76,127.5,19.0,114.0,38.0,438,1138,87,0.171,270000,66.89,67.13,50
I5_ B1843,4140,157500,38,593.87,324.8,19.0,114.0,33.0,430,1034,86,0.16899999999999998,267000,66.89,48.12,245
I5_ B1844,5340,157500,38,593.87,75.9,19.0,114.0,36.0,419,4123,84,0.163,257999,66.39,59.0,180
I5_ B1845,3680,157500,38,593.87,28.6,19.0,114.0,27.0,443,4318,80,0.154,243000,102.25,71.95,45
I5_ B1846,5760,157500,38,854.64,316.2,19.0,114.0,39.0,427,1034,82,0.184,291000,51.58,48.62,225
I5_ B1847,4980,157500,38,854.64,316.2,19.0,114.0,32.0,440,1068,84,0.213,336000,80.05,62.68,50
I5_ B1848,4500,157500,38,854.64,147.9,19.0,114.0,32.0,450,1138,83,0.215,339000,87.89,70.56,50
I5_ B1849,1780,12000,10,63.31,20.4,25.0,0.0,38.0,428,1034,83,0.163,257999,6.48,44.23,50
I5_ B1850,1280,12000,10,63.31,17.4,25.0,0.0,38.0,428,966,85,0.18100000000000002,285000,10.83,54.05,40
I5_ B1851,2240,12000,10,63.31,23.2,25.0,0.0,40.0,449,966,86,0.162,255000,9.54,67.83,20
I5_ B1852,1380,12000,10,63.31,15.3,25.0,10.0,36.0,419,1138,88,0.182,288000,7.39,40.59,50
I5_ B1853,1820,12000,10,63.31,20.4,25.0,10.0,32.0,422,1068,82,0.22599999999999998,357000,10.37,22.98,40
I5_ B1854,1380,12000,10,63.31,15.3,25.0,10.0,36.0,417,1138,84,0.158,248999,11.24,66.72,25
I5_ B1855,1620,12000,10,63.31,20.4,25.0,20.0,39.0,435,1034,88,0.16899999999999998,267000,6.19,47.58,45
I5_ B1856,2180,12000,10,63.31,40.6,25.0,20.0,27.0,456,1034,85,0.154,243000,6.81,53.81,50
I5_ B1857,1580,12000,10,63.31,5.5,25.0,20.0,32.0,421,4318,83,0.211,333000,10.28,69.05,20
I5_ B1858,1940,12000,10,63.31,40.6,25.0,25.0,33.0,433,1034,88,0.186,294000,6.24,48.45,45
I5_ B1859,1700,12000,10,63.31,23.2,25.0,25.0,32.0,447,966,86,0.182,288000,8.54,62.85,25
I5_ B1860,1960,12000,10,63.31,5.5,25.0,25.0,32.0,424,4318,79,0.196,309000,11.85,69.4,25
I5_ B1861,2360,12000,10,63.31,4.4,25.0,30.0,39.0,449,4318,72,0.2,315000,4.7,42.67,60
I5_ B1862,1940,12000,10,63.31,40.6,25.0,30.0,27.0,445,1034,85,0.165,261000,9.33,57.83,35
I5_ B1863,1460,12000,10,63.31,7.2,25.0,30.0,33.0,416,4100,75,0.196,309000,11.75,70.77,25
I5_ B1864,1400,14400,10,63.31,15.3,25.0,0.0,32.0,443,1138,86,0.156,246000,7.79,43.98,40
I5_ B1865,1420,14400,10,63.31,30.0,25.0,0.0,34.0,425,1100,72,0.219,345000,14.63,59.3,35
I5_ B1866,2400,14400,10,63.31,17.4,25.0,0.0,27.0,448,966,82,0.18100000000000002,285000,6.74,71.31,30
I5_ B1867,1520,14400,10,63.31,30.0,25.0,10.0,27.0,414,1100,81,0.22599999999999998,357000,8.66,47.95,35
I5_ B1868,1740,14400,10,63.31,20.4,25.0,10.0,35.0,415,1068,87,0.184,291000,9.56,64.11,35
I5_ B1869,1780,14400,10,63.31,9.9,25.0,10.0,28.0,422,4123,84,0.16699999999999998,264000,13.71,70.53,35
I5_ B1870,2040,14400,10,63.31,7.2,25.0,20.0,30.0,435,4100,81,0.201,318000,7.58,43.34,55
I5_ B1871,1520,14400,10,63.31,30.0,25.0,20.0,36.0,428,1100,72,0.196,309000,15.66,62.47,25
I5_ B1872,1700,14400,10,63.31,5.1,25.0,20.0,33.0,446,4840,74,0.222,351000,13.88,70.29,25
I5_ B1873,2260,14400,10,63.31,20.3,25.0,25.0,40.0,460,1068,88,0.18100000000000002,285000,6.11,44.61,65
I5_ B1874,2320,14400,10,63.31,20.4,25.0,25.0,28.0,448,1138,84,0.188,297000,9.1,56.45,30
I5_ B1875,1860,14400,10,63.31,20.4,25.0,25.0,28.0,444,1138,82,0.22599999999999998,357000,9.62,69.93,30
I5_ B1876,1780,14400,10,63.31,20.3,25.0,30.0,35.0,450,1068,85,0.22599999999999998,357000,5.92,47.9,65
I5_ B1877,1640,14400,10,63.31,23.2,25.0,30.0,32.0,450,966,88,0.16699999999999998,264000,13.74,58.7,35
I5_ B1878,1800,14400,10,63.31,20.4,25.0,30.0,38.0,444,1138,82,0.182,288000,9.74,64.35,30
I5_ B1879,2500,15000,10,63.31,15.3,25.0,0.0,27.0,416,1138,83,0.2,315000,5.5,45.39,50
I5_ B1880,1340,15000,10,63.31,20.4,25.0,0.0,35.0,426,1138,86,0.171,270000,16.07,59.93,25
I5_ B1881,2280,15000,10,63.31,40.6,25.0,0.0,29.0,445,1034,84,0.163,257999,12.73,70.6,30
I5_ B1882,2300,15000,10,63.31,6.8,25.0,10.0,28.0,459,4840,85,0.196,309000,6.72,47.95,45
I5_ B1883,2440,15000,10,63.31,40.6,25.0,10.0,32.0,457,1068,82,0.192,303000,11.16,57.02,35
I5_ B1884,2020,15000,10,63.31,7.2,25.0,10.0,39.0,445,4100,73,0.154,243000,12.57,69.81,25
I5_ B1885,2120,15000,10,63.31,40.6,25.0,20.0,31.0,445,1034,88,0.158,248999,10.18,48.53,45
I5_ B1886,1740,15000,10,63.31,5.5,25.0,20.0,39.0,436,4318,83,0.16699999999999998,264000,11.98,55.81,30
I5_ B1887,1260,15000,10,63.31,7.2,25.0,20.0,31.0,448,4100,72,0.203,321000,17.73,71.16,25
I5_ B1888,1480,15000,10,63.31,30.6,25.0,25.0,36.0,431,1034,87,0.192,303000,10.24,45.02,50
I5_ B1889,2320,15000,10,63.31,15.3,25.0,25.0,40.0,432,1138,84,0.22,348000,9.27,61.54,30
I5_ B1890,2240,15000,10,63.31,5.5,25.0,25.0,38.0,457,4318,80,0.154,243000,12.83,66.74,30
I5_ B1891,1580,15000,10,63.31,4.4,25.0,30.0,37.0,428,4318,84,0.211,333000,8.55,43.75,60
I5_ B1892,1480,15000,10,63.31,40.6,25.0,30.0,32.0,426,1068,85,0.163,257999,14.07,54.83,25
I5_ B1893,2320,15000,10,63.31,23.2,25.0,30.0,36.0,455,966,88,0.177,279000,11.41,69.57,30
I5_ B1894,2180,15000,12,63.31,9.9,25.0,0.0,35.0,427,4123,77,0.20900000000000002,330000,8.92,45.86,40
I5_ B1895,1700,15000,12,63.31,30.0,25.0,0.0,33.0,445,1100,80,0.16699999999999998,264000,13.13,61.02,25
I5_ B1896,2300,15000,12,63.31,20.4,25.0,0.0,37.0,429,1068,84,0.192,303000,12.92,71.3,25
I5_ B1897,2060,15000,12,63.31,40.6,25.0,12.0,34.0,436,1068,85,0.211,333000,9.11,46.75,45
I5_ B1898,1420,15000,12,63.31,5.5,25.0,12.0,32.0,414,4318,85,0.20900000000000002,330000,16.89,51.35,45
I5_ B1899,1480,15000,12,63.31,6.8,25.0,12.0,29.0,431,4840,84,0.18100000000000002,285000,15.75,70.58,25
I5_ B1900,1620,15000,12,63.31,20.4,25.0,24.0,38.0,437,1034,84,0.163,257999,11.48,45.08,55
I5_ B1901,2020,15000,12,63.31,6.6,25.0,24.0,36.0,426,4123,77,0.222,351000,10.51,62.21,30
I5_ B1902,1940,15000,12,63.31,7.2,25.0,24.0,38.0,457,4100,85,0.194,306000,15.26,70.46,30
I5_ B1903,2020,15000,12,63.31,9.6,25.0,30.0,28.0,450,4100,83,0.222,351000,8.08,44.31,55
I5_ B1904,1480,15000,12,63.31,4.4,25.0,30.0,38.0,435,4318,78,0.192,303000,12.95,55.45,30
I5_ B1905,2140,15000,12,63.31,30.6,25.0,30.0,28.0,448,1068,83,0.17300000000000001,273000,11.12,70.51,30
I5_ B1906,1400,15000,12,63.31,20.4,25.0,36.0,40.0,424,1034,86,0.203,321000,11.74,43.97,65
I5_ B1907,1420,15000,12,63.31,5.5,25.0,36.0,40.0,450,4318,81,0.182,288000,12.68,54.02,30
I5_ B1908,1940,15000,12,63.31,40.6,25.0,36.0,28.0,438,1034,86,0.228,360000,16.5,70.48,25
I5_ B1909,1520,18000,10,63.31,15.3,25.0,0.0,36.0,459,1138,87,0.163,257999,14.67,48.95,40
I5_ B1910,2380,18000,10,63.31,40.6,25.0,0.0,37.0,441,1034,88,0.211,333000,13.14,61.08,25
I5_ B1911,1280,18000,10,63.31,5.1,25.0,0.0,30.0,417,4840,78,0.22599999999999998,357000,21.87,70.64,20
I5_ B1912,1800,18000,10,63.31,7.2,25.0,10.0,34.0,443,4100,73,0.219,345000,11.59,46.82,50
I5_ B1913,1960,18000,10,63.31,20.4,25.0,10.0,31.0,436,1068,82,0.22,348000,9.04,53.2,40
I5_ B1914,2040,18000,10,63.31,30.6,25.0,10.0,27.0,423,1034,88,0.213,336000,12.61,70.34,25
I5_ B1915,2380,18000,10,63.31,40.6,25.0,20.0,35.0,457,1068,84,0.222,351000,6.38,41.98,55
I5_ B1916,2440,18000,10,63.31,40.6,25.0,20.0,33.0,447,1068,85,0.179,282000,9.78,54.89,35
I5_ B1917,1280,18000,10,63.31,20.4,25.0,20.0,39.0,446,1138,86,0.192,303000,18.49,69.48,35
I5_ B1918,2420,18000,10,63.31,15.3,25.0,25.0,31.0,443,1138,87,0.184,291000,6.07,42.47,65
I5_ B1919,1560,18000,10,63.31,20.3,25.0,25.0,40.0,430,1068,83,0.19799999999999998,312000,9.03,54.81,55
I5_ B1920,1740,18000,10,63.31,20.4,25.0,25.0,30.0,458,1138,84,0.22,348000,16.46,70.83,25
I5_ B1921,1700,18000,10,63.31,30.6,25.0,30.0,35.0,454,1034,87,0.165,261000,9.57,45.41,55
I5_ B1922,2060,18000,10,63.31,17.4,25.0,30.0,36.0,458,966,85,0.184,291000,9.66,59.8,55
I5_ B1923,2240,18000,10,63.31,5.1,25.0,30.0,30.0,445,4840,84,0.22,348000,10.2,70.5,30
I5_ B1924,2100,18000,12,63.31,4.4,25.0,0.0,36.0,448,4318,81,0.16899999999999998,267000,10.48,46.17,50
I5_ B1925,2120,18000,12,63.31,7.2,25.0,0.0,30.0,435,4100,85,0.162,255000,8.34,53.35,35
I5_ B1926,2320,18000,12,63.31,30.6,25.0,0.0,33.0,436,1034,84,0.179,282000,11.22,69.95,25
I5_ B1927,2040,18000,12,63.31,9.9,25.0,12.0,33.0,454,4123,82,0.18100000000000002,285000,11.1,46.23,40
I5_ B1928,1260,18000,12,63.31,9.9,25.0,12.0,34.0,460,4123,81,0.196,309000,19.64,52.66,35
I5_ B1929,1820,18000,12,63.31,30.0,25.0,12.0,32.0,458,1100,72,0.22599999999999998,357000,12.32,70.79,25
I5_ B1930,2000,18000,12,63.31,20.4,25.0,24.0,39.0,451,1138,82,0.224,354000,11.42,43.58,55
I5_ B1931,1240,18000,12,63.31,7.2,25.0,24.0,38.0,437,4100,84,0.194,306000,18.47,52.13,50
I5_ B1932,2300,18000,12,63.31,40.6,25.0,24.0,28.0,415,1068,86,0.16899999999999998,267000,9.92,68.9,25
I5_ B1933,1820,18000,12,63.31,6.8,25.0,30.0,27.0,441,4840,83,0.18100000000000002,285000,9.49,47.02,60
I5_ B1934,1680,18000,12,63.31,30.6,25.0,30.0,29.0,450,1034,84,0.22,348000,11.39,53.45,55
I5_ B1935,1380,18000,12,63.31,40.6,25.0,30.0,35.0,439,1034,88,0.177,279000,15.58,69.57,30
I5_ B1936,1700,18000,12,63.31,5.5,25.0,36.0,28.0,417,4318,85,0.205,324000,9.79,42.59,65
I5_ B1937,1280,18000,12,63.31,30.6,25.0,36.0,34.0,433,1034,83,0.177,279000,17.19,55.7,30
I5_ B1938,2060,18000,12,63.31,7.2,25.0,36.0,40.0,418,4100,79,0.22599999999999998,357000,15.89,70.69,35
I5_ B1939,1860,22500,10,142.59,81.2,25.0,0.0,31.0,452,1068,82,0.224,354000,17.03,43.04,55
I5_ B1940,1820,22500,10,142.59,81.2,25.0,0.0,32.0,418,1068,84,0.222,351000,21.0,53.14,40
I5_ B1941,1320,22500,10,142.59,51.0,25.0,0.0,40.0,419,1068,85,0.22599999999999998,357000,44.8,70.19,30
I5_ B1942,1560,22500,10,142.59,61.2,25.0,10.0,32.0,441,1034,84,0.203,321000,27.96,46.58,60
I5_ B1943,1460,22500,10,142.59,19.8,25.0,10.0,32.0,437,4123,82,0.179,282000,34.62,63.73,35
I5_ B1944,2200,22500,10,142.59,45.9,25.0,10.0,38.0,446,1138,88,0.17300000000000001,273000,24.7,69.91,30
I5_ B1945,2300,22500,10,142.59,19.2,25.0,20.0,28.0,424,4100,83,0.20900000000000002,330000,14.67,43.89,70
I5_ B1946,1320,22500,10,142.59,60.9,25.0,20.0,38.0,442,1068,83,0.171,270000,28.5,61.15,30
I5_ B1947,1580,22500,10,142.59,45.9,25.0,20.0,27.0,418,1138,85,0.217,342000,38.91,69.59,25
I5_ B1948,2100,22500,10,142.59,46.4,25.0,25.0,38.0,440,966,88,0.186,294000,22.46,45.13,70
I5_ B1949,2080,22500,10,142.59,13.6,25.0,25.0,33.0,431,4840,82,0.205,324000,19.17,54.49,55
I5_ B1950,2440,22500,10,142.59,19.8,25.0,25.0,35.0,439,4123,80,0.179,282000,21.22,71.1,30
I5_ B1951,2080,22500,10,142.59,30.6,25.0,30.0,36.0,417,1138,82,0.175,276000,14.61,46.93,75
I5_ B1952,2020,22500,10,142.59,35.7,25.0,30.0,27.0,455,1138,88,0.18100000000000002,285000,18.7,58.23,60
I5_ B1953,2000,22500,10,142.59,81.2,25.0,30.0,39.0,420,1034,83,0.194,306000,29.46,70.05,30
I5_ B1954,1820,22500,12,142.59,30.6,25.0,0.0,29.0,454,1138,87,0.222,351000,14.23,45.08,65
I5_ B1955,1540,22500,12,142.59,12.0,25.0,0.0,39.0,449,4100,83,0.179,282000,26.99,55.11,50
I5_ B1956,2120,22500,12,142.59,16.8,25.0,0.0,28.0,441,4100,82,0.158,248999,21.99,70.62,30
I5_ B1957,1580,22500,12,142.59,35.7,25.0,12.0,37.0,441,1138,82,0.19,300000,19.1,43.18,60
I5_ B1958,1640,22500,12,142.59,81.2,25.0,12.0,33.0,443,1068,88,0.154,243000,30.5,53.49,45
I5_ B1959,2320,22500,12,142.59,81.2,25.0,12.0,34.0,436,1068,83,0.186,294000,26.63,32.89,30
I5_ B1960,1660,22500,12,142.59,81.2,25.0,24.0,28.0,441,1068,83,0.182,288000,27.56,46.62,65
I5_ B1961,2020,22500,12,142.59,40.8,25.0,24.0,35.0,448,1138,86,0.211,333000,18.75,42.63,60
I5_ B1962,2400,22500,12,142.59,60.9,25.0,24.0,29.0,434,1068,87,0.2,315000,21.28,71.26,25
I5_ B1963,1880,22500,12,142.59,60.9,25.0,30.0,36.0,423,1068,88,0.222,351000,17.32,44.72,80
I5_ B1964,1940,22500,12,142.59,61.2,25.0,30.0,40.0,434,1034,84,0.165,261000,27.94,59.62,30
I5_ B1965,1860,22500,12,142.59,6.6,25.0,30.0,29.0,414,4318,77,0.165,261000,23.09,72.06,25
I5_ B1966,1260,22500,12,142.59,50.0,25.0,36.0,38.0,432,1100,77,0.163,257999,23.47,45.61,85
I5_ B1967,1960,22500,12,142.59,30.6,25.0,36.0,37.0,432,1138,85,0.207,327000,22.66,56.55,65
I5_ B1968,2420,22500,12,142.59,21.6,25.0,36.0,28.0,439,4100,73,0.179,282000,21.24,69.63,40
I5_ B1969,1380,30000,10,142.59,14.4,25.0,0.0,31.0,432,4100,81,0.22599999999999998,357000,30.72,48.98,50
I5_ B1970,2080,30000,10,142.59,40.8,25.0,0.0,29.0,424,1138,84,0.16899999999999998,267000,29.38,56.78,25
I5_ B1971,1880,30000,10,142.59,16.5,25.0,0.0,40.0,426,4123,74,0.16899999999999998,267000,32.49,70.2,35
I5_ B1972,1700,30000,10,142.59,29.0,25.0,10.0,30.0,431,966,86,0.165,261000,20.64,46.96,65
I5_ B1973,1440,30000,10,142.59,19.2,25.0,10.0,31.0,442,4100,74,0.19,300000,38.47,39.46,45
I5_ B1974,2420,30000,10,142.59,51.0,25.0,10.0,34.0,422,1068,82,0.205,324000,34.35,70.98,30
I5_ B1975,1240,30000,10,142.59,101.5,25.0,20.0,31.0,459,1034,86,0.219,345000,37.71,45.74,65
I5_ B1976,2260,30000,10,142.59,11.0,25.0,20.0,38.0,439,4318,74,0.196,309000,31.4,51.33,55
I5_ B1977,1620,30000,10,142.59,71.4,25.0,20.0,29.0,438,1068,85,0.17300000000000001,273000,43.31,69.08,25
I5_ B1978,1940,30000,10,142.59,15.3,25.0,25.0,39.0,449,4840,85,0.18100000000000002,285000,35.99,47.31,60
I5_ B1979,1960,30000,10,142.59,61.2,25.0,25.0,37.0,450,1034,86,0.156,246000,35.34,63.77,30
I5_ B1980,1780,30000,10,142.59,121.8,25.0,25.0,30.0,460,1034,87,0.16699999999999998,264000,41.67,69.79,30
I5_ B1981,1220,30000,10,142.59,35.7,25.0,30.0,33.0,417,1138,87,0.152,240000,37.84,42.05,80
I5_ B1982,1700,30000,10,142.59,16.5,25.0,30.0,33.0,418,4123,78,0.18100000000000002,285000,32.05,54.07,70
I5_ B1983,1240,30000,10,142.59,81.2,25.0,30.0,30.0,441,1068,87,0.222,351000,77.66,69.93,20
I5_ B1984,1960,30000,12,142.59,19.8,25.0,0.0,30.0,429,4123,80,0.224,354000,22.09,44.38,70
I5_ B1985,1540,30000,12,142.59,16.8,25.0,0.0,37.0,460,4100,74,0.196,309000,43.6,56.09,45
I5_ B1986,2300,30000,12,142.59,14.4,25.0,0.0,31.0,422,4100,76,0.18100000000000002,285000,40.73,71.46,30
I5_ B1987,2140,30000,12,142.59,16.5,25.0,12.0,31.0,429,4123,80,0.154,243000,22.84,48.96,65
I5_ B1988,1540,30000,12,142.59,14.4,25.0,12.0,30.0,425,4100,85,0.18100000000000002,285000,30.7,53.53,55
I5_ B1989,1480,30000,12,142.59,81.2,25.0,12.0,37.0,439,1034,86,0.211,333000,51.4,70.39,25
I5_ B1990,1780,30000,12,142.59,61.2,25.0,24.0,34.0,457,1068,87,0.179,282000,30.11,45.74,70
I5_ B1991,1960,30000,12,142.59,35.7,25.0,24.0,30.0,434,1138,82,0.211,333000,23.17,53.71,65
I5_ B1992,1380,30000,12,142.59,51.0,25.0,24.0,32.0,452,1068,86,0.215,339000,64.58,70.32,25
I5_ B1993,1260,30000,12,142.59,15.3,25.0,30.0,36.0,419,4840,79,0.186,294000,38.57,43.8,70
I5_ B1994,2160,30000,12,142.59,81.2,25.0,30.0,39.0,421,1068,83,0.222,351000,27.57,54.14,35
I5_ B1995,1480,30000,12,142.59,40.8,25.0,30.0,38.0,442,1138,86,0.22,348000,50.37,65.7,40
